x1,proba_b_better_a,expected_loss_A,expected_loss_B
317,0.009354166937888044,0.0001412264572839227,0.1335871255190307
318,0.012113996696333552,0.00023377437676650874,0.12950503075129355
319,0.008202381107972119,0.00018865479468630316,0.1277306757018137
320,0.009936008561628866,0.0001814173302883137,0.1257839100780177
321,0.008055207205530867,0.00010908897691370862,0.1290044109917139
322,0.007465692574079484,0.00017598555550255225,0.1287997994252695
323,0.005520206471084878,9.262205214387596e-05,0.13067768794797888
324,0.007422850213472699,0.00014063414601361471,0.12912483839346808
325,0.007731261296585072,0.00016120626098818864,0.13049577227245696
326,0.006634302208384472,9.766733764979626e-05,0.12939926623531875
327,0.0046011715647070045,9.149531237318953e-05,0.13579125746968287
328,0.01069559292902754,0.0001572678182535801,0.12523693488951687
329,0.006430909961029459,0.00012716962586253124,0.130062391542834
330,0.00729361509031404,9.752714652332219e-05,0.12904105919020264
331,0.007363344272595836,0.00011298503838911956,0.13258634700089225
332,0.010118100589552656,0.00013669098470143928,0.12520007305196765
333,0.009748024802927222,0.00020038210972205906,0.12462552796605954
334,0.009920049021480108,0.0001773353706152671,0.12453065659367955
335,0.01018127200300209,0.00015702744931633567,0.12627548981147485
336,0.006907310291042365,0.00016268313801795435,0.13021830914672383
337,0.006521203997430233,9.193115407901747e-05,0.12869535246179958
338,0.011532257225705472,0.00023361481831373005,0.1217407518379597
339,0.012667600549136097,0.00018391132015133004,0.12477613954012426
340,0.006650477434430743,0.00012789494527342676,0.12498995440927504
341,0.005995682352754104,0.00016551537124121982,0.12896257728096702
342,0.006396152040639562,8.421822277428276e-05,0.13077112528369952
343,0.013034361040419907,0.00018514108606596476,0.126700094618636
344,0.005722944282398444,0.00010615805395260013,0.12915876147720512
345,0.006782194518248019,9.429288185454932e-05,0.1291058959895243
346,0.006615198393252792,0.00011797671464973575,0.13205717425079339
347,0.007657124878219899,0.00011310120408212952,0.12745529141447828
348,0.006281334902494016,0.00013745875482586286,0.12753662147423084
349,0.008118470130279908,0.00013793126508919158,0.12804646852192283
350,0.007974923192263157,0.00013684783032679083,0.12961029554012304
351,0.005372304234297311,0.00011936939524357715,0.12921921809986703
352,0.008127220920123194,0.00012795273849553217,0.12443807403129564
353,0.007485996266772539,9.901317871306504e-05,0.12093758709211733
354,0.010324468709512603,0.00015776047996838712,0.11687263306036441
355,0.011549507709249656,0.0002246525064969163,0.12288280057830984
356,0.009051502012770109,0.00015664529274053818,0.12364235070738763
357,0.00931760938078179,0.00013293546435741457,0.1228965204576594
358,0.00894042984334853,0.0001733363910124006,0.12596359966755702
359,0.005628963482773199,8.515410374644067e-05,0.12662252805565727
360,0.006329714394262624,9.644844901995556e-05,0.12817653124832068
361,0.007352515830556258,8.79339872795635e-05,0.12072279124547854
362,0.007508614869605626,0.00011785734928350068,0.12390903301099941
363,0.004969917207789132,0.00010783052313739063,0.12572733569179204
364,0.008090449157779322,8.566598815556948e-05,0.12692348286014668
365,0.0056986423417971456,9.545494333457035e-05,0.13114127404409395
366,0.005432585619318359,0.0001314657718753098,0.12635008191267466
367,0.006821490872269886,9.615517870513343e-05,0.12642249823772225
368,0.004488336237589874,8.224918202615377e-05,0.12771832661198856
369,0.006716295276811422,9.273976397960188e-05,0.12900695701963166
370,0.005164158026143663,8.92219830085519e-05,0.13424558069268655
371,0.0064206449103021545,9.317177014291628e-05,0.12928981104789264
372,0.003440346953607966,6.787836618841516e-05,0.13272155802935293
373,0.006720824948239006,0.00012726650520120215,0.1285531207831848
374,0.008320115661692109,0.00013903670846430294,0.12702983014245214
375,0.0026686590276467853,6.813977261073417e-05,0.1275971876414219
376,0.004535556738546502,8.872267505188185e-05,0.13590291402906796
377,0.005718651839028426,6.469749134879559e-05,0.13062000223402134
378,0.004503255609892819,5.1928984032242146e-05,0.13515763138225287
379,0.0032226066532446084,5.760752736370993e-05,0.13742764914335384
380,0.003553567160714046,4.509340370696059e-05,0.13556745470385811
381,0.004879677717824348,6.736022422962038e-05,0.13706647253551427
382,0.001956783959354046,2.463005160171311e-05,0.1386053695731982
383,0.0033085846248874988,6.456644799290072e-05,0.1386755515313652
384,0.0028043144492243175,3.951279549962001e-05,0.14375548615825262
385,0.002042482500595118,3.0960653153954636e-05,0.14418192070752572
386,0.001944264124023981,2.44125712726163e-05,0.14348349284140588
387,0.0034160510406130986,6.23829535420191e-05,0.1417257640770182
388,0.002002791490648208,3.1694200220181436e-05,0.1440100554769857
389,0.0026443163587164796,2.8781918433471796e-05,0.14349189783115443
390,0.0027000354243145275,5.255014940243397e-05,0.13954693133133964
391,0.002996776615958366,4.7326259331338976e-05,0.14158269122176712
392,0.002715482427334421,3.608073489058247e-05,0.1428692434162113
393,0.0016205670455927842,1.8958538175074845e-05,0.14459357535945602
394,0.0016480773064270725,2.894302866380828e-05,0.14612942532111772
395,0.0035471323822124515,3.4423994427437584e-05,0.14815710265857734
396,0.0013611048971529794,1.5155812505411086e-05,0.14960259803732903
397,0.0007712899918197002,2.4893064181331982e-05,0.1496374219176363
398,0.0011394321019721442,3.246795922379164e-05,0.14472935366349937
399,0.0018219526338700417,2.3473078145728082e-05,0.14224282131454863
400,0.00208064409352295,3.280430917094117e-05,0.14072345151522828
401,0.0014820171761934242,2.6963101550779022e-05,0.14436667589517344
402,0.0017073834985199317,2.770653550571352e-05,0.1466404308295177
403,0.00187738038981485,2.1656502617298534e-05,0.1398418193640922
404,0.0029617670251100275,3.165180240420373e-05,0.14110040528387982
405,0.0016728603786677013,2.5316510947783404e-05,0.14352982349366075
406,0.0011294327658835687,1.6595363246803662e-05,0.14427032209491744
407,0.002611278292131151,3.721926799878662e-05,0.14866336960949644
408,0.0017383015725112192,3.2602011033643404e-05,0.13927809339832328
409,0.0022029310779559373,2.9570855412982418e-05,0.14213652554754655
410,0.0017575705380160267,1.4516018869832583e-05,0.14658965608571894
411,0.001024082977392792,1.2660116800868679e-05,0.14623220341567358
412,0.001891954494691047,2.9731141980715793e-05,0.14953755423026
413,0.0018481231035308405,2.426708899376026e-05,0.1455486670623298
414,0.0013404569295837369,2.0843437199541463e-05,0.14619526574580755
415,0.0019819873306244624,3.412025860172892e-05,0.14421939246631235
416,0.0013410763553940352,2.134816224721858e-05,0.13681607914021704
417,0.003036141583525738,4.7462126672420824e-05,0.141846562520428
418,0.0018352841289849798,1.551981048018569e-05,0.14297364568742138
419,0.002002814532056804,2.4408794085572414e-05,0.14044273878254301
420,0.002855208823948483,4.234443667370165e-05,0.14523762032313706
421,0.0015136554949976135,2.2386906760268297e-05,0.14776210194458952
422,0.002109988066304501,2.4763555839841815e-05,0.14451395368376382
423,0.00279429837441585,3.528223443570257e-05,0.14686148343245156
424,0.0017466917967384477,2.2019807677303792e-05,0.1461082594640311
425,0.000941825655744875,1.6495647334279442e-05,0.14961477046588106
426,0.0015251837573641556,2.27422256952852e-05,0.1461934470296165
427,0.00047302238605223876,7.006673918822104e-06,0.15327997565903706
428,0.001702119645231366,3.633565443819654e-05,0.14499514675470157
429,0.0014632862459846914,2.3738315549706067e-05,0.14073352520808668
430,0.0008739119403715572,2.0950804956480745e-05,0.1426414283861373
431,0.0024245836237471678,2.5387160341108425e-05,0.14658887182271046
432,0.00130983049931808,2.274068278690051e-05,0.1456803651863774
433,0.001797377157479868,1.6812916612496077e-05,0.1450210026710499
434,0.0009071206082036492,1.1304530873175673e-05,0.14515294603835513
435,0.0011086155057363088,1.5704360883545037e-05,0.14406447966655475
436,0.001801953725146374,1.991259791768252e-05,0.14126084100015993
437,0.0024143369874124443,2.548606994431616e-05,0.13786361120957955
438,0.002986545082032284,2.749591050452776e-05,0.14113173093950646
439,0.0017567004237620156,3.700717438927785e-05,0.13389825100877886
440,0.0030730189217755472,3.158105248316267e-05,0.13885995530494166
441,0.0009107371751368239,1.7591989075882768e-05,0.13546057313992213
442,0.002869205235620749,5.254218947569014e-05,0.13599336143370272
443,0.0025204916921730473,5.659756987545731e-05,0.13790220099016037
444,0.002583870756791197,3.61336257437541e-05,0.13248559054941342
445,0.003434419269924992,4.5631314067073886e-05,0.13819674842152996
446,0.001934490069834019,3.011859789640901e-05,0.13388806871207534
447,0.003075380994369129,5.3624084011444184e-05,0.13694522863885564
448,0.0012539226594195105,2.0374647451414258e-05,0.13947085244442123
449,0.0016016384502814834,3.223531585626483e-05,0.1391283675034133
450,0.0009676428907544237,1.389252948315683e-05,0.14132333746686662
451,0.0019229572913107898,2.6172942023843215e-05,0.14334048105947692
452,0.0023233504007938114,3.545294627777096e-05,0.14358701299683962
453,0.002043992879163463,2.6691620675595805e-05,0.13636117118170926
454,0.0015927525057064398,2.035968023839388e-05,0.14095891923276974
455,0.001390790377591777,1.7112099650361745e-05,0.13980587339796532
456,0.001983865435614474,1.60181002820698e-05,0.14236391353355402
457,0.0017006805658718724,2.4956111642356373e-05,0.14236702461961323
458,0.002151540254981569,3.661884644657874e-05,0.1467225980122139
459,0.0030428056564980157,4.128841095447549e-05,0.14228247624866322
460,0.0014410582066749485,1.3457887564170304e-05,0.14544609190977895
461,0.0013836141214598934,1.5497580551310127e-05,0.14181191637191137
462,0.0018683444021658092,2.1268691826534473e-05,0.14338819949482517
